date,province_thai,province_eng,region_thai,region_eng,variable,value
2020-10-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,123.89
2020-10-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1183.96
2020-10-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,214.8
2020-10-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,79.38
2020-10-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,117.39
2020-10-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,108.98
2020-10-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,328.44
2020-10-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_all,81.67
2020-10-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,160.61
2020-10-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,253.8
2020-10-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,59.26
2020-10-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,725.82
2020-10-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,250.5
2020-10-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,216.88
2020-10-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,32.2
2020-10-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,30.26
2020-10-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,19.34
2021-10-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,2161.44
2021-10-01,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,46.53
2021-10-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,230.59
2021-10-01,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,58.93
2021-10-01,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,22.28
2021-10-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,39.63
2021-10-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,18.66
2021-10-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,12.42
2021-10-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,34.22
2021-10-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,25.51
2021-10-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,38.21
2021-10-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,19.35
2021-10-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,201.22
2021-10-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,107.61
2021-10-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,758.61
2021-10-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,48.13
2021-10-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,117.54
2021-10-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,644.98
2021-10-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,824.66
2021-10-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,936.59
2021-10-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,133.99
2021-10-01,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,222.68
2021-10-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,33.73
2021-10-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,31.28
2021-10-01,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,145.78
2021-10-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,24.75
2021-10-01,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,2091.4
2021-10-01,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_all,3.69
2021-10-01,ตรัง,Trang ,ภาคใต้,south,net_profit_all,30.77
2021-10-01,ระนอง,Ranong ,ภาคใต้,south,net_profit_all,12.04
2021-10-01,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_all,22.2
2021-10-01,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_all,2.5
2021-10-01,ยะลา,Yala ,ภาคใต้,south,net_profit_all,2.35
2021-10-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_all,27.45
2021-10-01,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_all,2.83
2021-10-01,กระบี่,Krabi ,ภาคใต้,south,net_profit_all,60.73
2021-10-01,สงขลา,Songkhla ,ภาคใต้,south,net_profit_all,45.6
2021-10-01,พังงา,Phang Nga ,ภาคใต้,south,net_profit_all,134.81
2021-10-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_all,64.36
2021-10-01,สตูล,Satun ,ภาคใต้,south,net_profit_all,15.54
2021-10-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_all,14.58
2021-10-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_all,489.43
2021-10-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_all,1139.42
2021-10-01,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_all,13.78
2021-10-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_all,47.24
2021-10-01,ตาก,Tak ,ภาคเหนือ,north,net_profit_all,46.26
2021-10-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_all,96.22
2021-10-01,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_all,32.5
2021-10-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_all,171.58
2021-10-01,แพร่,Phrae ,ภาคเหนือ,north,net_profit_all,25.55
2021-10-01,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_all,61.2
2021-10-01,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_all,16.85
2021-10-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_all,80.6
2021-10-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_all,19.47
2021-10-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_all,5.03
2021-10-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_all,29.97
2021-10-01,น่าน,Nan ,ภาคเหนือ,north,net_profit_all,91.36
2021-10-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,23.63
2021-10-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,101.03
2021-10-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,19.68
2021-10-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,20.64
2021-10-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,313.37
2021-10-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,69.33
2021-10-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,10.58
2021-10-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,41.51
2021-10-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,11.48
2021-10-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,67.03
2021-10-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_all,19.13
2021-10-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,17.61
2021-10-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,20.14
2021-10-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,7.52
2021-10-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,75.68
2021-10-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,68.04
2021-10-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,27.83
2021-10-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,4.16
2021-10-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,3.54
2021-10-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1.71
2022-10-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,37915.12
2022-10-01,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,353.39
2022-10-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,970.42
2022-10-01,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,532.96
2022-10-01,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,85.62
2022-10-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,306.59
2022-10-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,65.28
2022-10-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,45.81
2022-10-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,302.58
2022-10-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,191.1
2022-10-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,393.63
2022-10-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,60.17
2022-10-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,433.44
2022-10-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,167.23
2022-10-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,1856.96
2022-10-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,403.59
2022-10-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,421.52
2022-10-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,2300.74
2022-10-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,3041.38
2022-10-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,9108.62
2022-10-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,388.15
2022-10-01,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,760.51
2022-10-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,318.16
2022-10-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,230.56
2022-10-01,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,864.43
2022-10-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,333.83
2022-10-01,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,20363.75
2022-10-01,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_all,64.48
2022-10-01,ตรัง,Trang ,ภาคใต้,south,net_profit_all,321.42
2022-10-01,ระนอง,Ranong ,ภาคใต้,south,net_profit_all,103.26
2022-10-01,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_all,269.72
2022-10-01,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_all,53.23
2022-10-01,ยะลา,Yala ,ภาคใต้,south,net_profit_all,224.05
2022-10-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_all,526.83
2022-10-01,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_all,100.11
2022-10-01,กระบี่,Krabi ,ภาคใต้,south,net_profit_all,1255.9
2022-10-01,สงขลา,Songkhla ,ภาคใต้,south,net_profit_all,1811.87
2022-10-01,พังงา,Phang Nga ,ภาคใต้,south,net_profit_all,476.75
2022-10-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_all,2617.92
2022-10-01,สตูล,Satun ,ภาคใต้,south,net_profit_all,445.98
2022-10-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_all,109.86
2022-10-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_all,3126.34
2022-10-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_all,5152.01
2022-10-01,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_all,93.32
2022-10-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_all,385.23
2022-10-01,ตาก,Tak ,ภาคเหนือ,north,net_profit_all,469.76
2022-10-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_all,549.89
2022-10-01,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_all,161.95
2022-10-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_all,608.24
2022-10-01,แพร่,Phrae ,ภาคเหนือ,north,net_profit_all,226.06
2022-10-01,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_all,406.67
2022-10-01,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_all,123.17
2022-10-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_all,392.06
2022-10-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_all,116.9
2022-10-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_all,112.79
2022-10-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_all,190.21
2022-10-01,น่าน,Nan ,ภาคเหนือ,north,net_profit_all,267.96
2022-10-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,55.61
2022-10-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,844.55
2022-10-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,110.48
2022-10-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,246.53
2022-10-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,838.13
2022-10-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,891.52
2022-10-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,54.2
2022-10-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,224.5
2022-10-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,71.32
2022-10-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,310.86
2022-10-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_all,77.87
2022-10-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,154.19
2022-10-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,348.67
2022-10-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,84.73
2022-10-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,539.76
2022-10-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,219.98
2022-10-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,204.12
2022-10-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,34.56
2022-10-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,20.72
2022-10-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,20.14
2019-11-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,90433.22
2019-11-01,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,609.7
2019-11-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,1769.65
2019-11-01,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,953.35
2019-11-01,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,108.81
2019-11-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,635.62
2019-11-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,79.46
2019-11-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,53.22
2019-11-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,383.55
2019-11-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,323.58
2019-11-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,527.02
2019-11-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,371.71
2019-11-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,517.44
2019-11-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,369.4
2019-11-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2742.41
2019-11-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,309.69
2019-11-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,741.3
2019-11-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,3308.18
2019-11-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,4603.97
2019-11-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,28265.07
2019-11-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,575.61
2019-11-01,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,1663.22
2019-11-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,512.96
2019-11-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,431.07
2019-11-01,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,4470.23
2019-11-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,570.85
2019-11-01,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,39797.79
2019-11-01,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_all,360.7
2019-11-01,ตรัง,Trang ,ภาคใต้,south,net_profit_all,736.84
2019-11-01,ระนอง,Ranong ,ภาคใต้,south,net_profit_all,290.82
2019-11-01,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_all,553.37
2019-11-01,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_all,78.52
2019-11-01,ยะลา,Yala ,ภาคใต้,south,net_profit_all,281.81
2019-11-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_all,1085.19
2019-11-01,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_all,190.27
2019-11-01,กระบี่,Krabi ,ภาคใต้,south,net_profit_all,9929.13
2019-11-01,สงขลา,Songkhla ,ภาคใต้,south,net_profit_all,5094.72
2019-11-01,พังงา,Phang Nga ,ภาคใต้,south,net_profit_all,4916.8
2019-11-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_all,6103.79
2019-11-01,สตูล,Satun ,ภาคใต้,south,net_profit_all,595.18
2019-11-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_all,188.56
2019-11-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_all,3301.92
2019-11-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_all,11570.98
2019-11-01,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_all,151.22
2019-11-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_all,360.68
2019-11-01,ตาก,Tak ,ภาคเหนือ,north,net_profit_all,732.26
2019-11-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_all,816.1
2019-11-01,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_all,157.92
2019-11-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_all,877.72
2019-11-01,แพร่,Phrae ,ภาคเหนือ,north,net_profit_all,182.16
2019-11-01,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_all,616.26
2019-11-01,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_all,187.23
2019-11-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_all,604.67
2019-11-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_all,184.57
2019-11-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_all,153.51
2019-11-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_all,487.82
2019-11-01,น่าน,Nan ,ภาคเหนือ,north,net_profit_all,210.96
2019-11-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,95.6
2019-11-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1746.95
2019-11-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,189.66
2019-11-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,156.32
2019-11-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1876.75
2019-11-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,472.82
2019-11-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,103.33
2019-11-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,270.46
2019-11-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,134.2
2019-11-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,467.09
2019-11-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_all,125.71
2019-11-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,325.92
2019-11-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,448.08
2019-11-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,92.11
2019-11-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,1032.12
2019-11-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,677.93
2019-11-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,177.02
2019-11-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,52.56
2019-11-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,58.64
2019-11-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,44.25
2020-11-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,14009.63
2020-11-01,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,336.17
2020-11-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,794.39
2020-11-01,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,493.68
2020-11-01,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,77.01
2020-11-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,292.7
2020-11-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,61.05
2020-11-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,36.63
2020-11-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,218.59
2020-11-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,163.44
2020-11-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,228.86
2020-11-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,114.93
2020-11-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,446.94
2020-11-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,242.07
2020-11-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,1676.38
2020-11-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,215.49
2020-11-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,420.82
2020-11-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,1787.65
2020-11-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,2317.85
2020-11-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,5174.04
2020-11-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,464.96
2020-11-01,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,784.51
2020-11-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,368.07
2020-11-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,315.06
2020-11-01,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,2209.43
2020-11-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,276.32
2020-11-01,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,1706.18
